id,minutes,position,GW,avg_points_5,points,avg_influence_5,avg_creativity_5,bps,clean_sheets_5,goals_conceded_5,tackles_5,defensive_contribution_5
257,90.0,2,24,3.0,2,21.440000000000005,2.6,11.6,1,8,5,47
257,90.0,2,25,3.0,11,19.080000000000002,1.2399999999999998,10.4,1,8,6,47
257,90.0,2,26,4.6,3,20.04,1.1800000000000002,16.2,2,6,8,49
257,90.0,2,27,3.6,0,20.56,1.52,11.0,1,9,7,49
257,72.0,2,28,3.4,3,18.119999999999997,1.4400000000000002,10.0,1,7,7,42
257,65.0,2,29,3.8,0,20.080000000000002,1.38,7.2,1,6,5,38
257,47.0,2,30,3.4,9,16.68,0.6,6.4,1,5,4,30
257,47.0,2,31,3.0,4,16.759999999999998,0.8400000000000001,6.0,1,5,1,31
257,47.0,2,32,3.2,11,16.04,0.54,7.8,1,3,3,34
257,65.0,2,33,5.4,3,22.159999999999997,2.7,15.4,2,3,3,44
257,72.0,2,34,5.4,2,22.32,2.8,17.8,2,4,4,51
257,90.0,2,35,5.8,1,25.68,2.92,18.4,2,7,6,61
257,90.0,2,36,4.2,3,24.68,4.9,14.2,1,9,6,53
257,90.0,2,37,4.0,2,26.24,4.779999999999999,14.0,1,11,7,52
257,84.0,2,38,2.2,0,22.68,2.72,7.4,0,12,8,50
258,90.0,2,6,6.0,4,26.839999999999996,21.46,25.2,3,2,19,38
258,90.0,2,7,5.0,1,26.6,24.46,21.2,2,3,19,40
258,90.0,2,8,5.0,1,26.440000000000005,19.54,20.6,2,4,19,44
258,90.0,2,9,4.0,2,25.24,16.44,15.0,1,7,15,42
258,90.0,2,10,3.2,6,23.96,13.339999999999998,11.6,0,8,15,41
258,90.0,2,11,2.8,11,15.680000000000001,7.4799999999999995,9.6,1,7,12,40
258,90.0,2,12,4.2,6,15.8,7.619999999999999,15.0,2,6,15,37
258,90.0,2,13,5.2,1,15.319999999999999,8.16,19.2,3,4,14,34
258,88.8,2,14,5.2,6,13.040000000000001,7.9,18.4,3,3,12,32
258,88.8,2,15,6.0,2,14.160000000000002,7.92,20.8,4,2,13,32
258,88.8,2,16,5.2,1,16.84,9.76,19.6,3,3,16,36
258,88.8,2,17,3.2,0,12.48,7.06,10.8,2,6,9,29
258,88.8,2,18,2.0,2,13.64,8.459999999999999,5.2,1,10,10,29
258,90.0,2,19,2.2,4,14.4,12.0,7.0,1,9,11,27
258,90.0,2,20,1.8,2,15.64,15.219999999999999,5.6,0,10,12,32
258,90.0,2,21,1.8,5,15.919999999999998,11.62,3.8,0,11,14,35
258,90.0,2,22,2.6,0,18.48,14.48,9.0,1,8,14,36
258,90.0,2,23,2.6,1,15.4,12.420000000000002,7.4,1,6,12,33
258,84.8,2,24,2.4,2,17.679999999999996,11.54,6.2,1,8,13,38
258,84.8,2,25,2.0,6,15.0,10.86,5.2,1,8,12,30
258,84.8,2,26,2.8,1,12.359999999999998,10.54,8.8,2,6,9,24
258,84.8,2,27,2.0,11,11.12,11.02,4.8,1,9,10,24
258,84.8,2,28,4.2,1,16.0,14.039999999999997,14.6,2,7,10,23
258,90.0,2,29,4.2,2,14.520000000000001,15.52,15.0,2,6,9,21
258,90.0,2,30,4.2,6,14.36,11.94,14.2,2,6,10,23
258,90.0,2,31,4.2,5,14.24,12.3,14.6,2,6,9,23
258,90.0,2,32,5.0,7,18.16,13.820000000000002,19.2,2,4,11,26
258,90.0,2,33,4.2,0,15.719999999999999,13.820000000000002,17.8,2,4,13,29
258,81.0,2,34,4.0,1,14.879999999999999,13.639999999999997,16.8,2,4,12,26
258,72.0,2,35,3.8,4,15.360000000000003,15.76,16.4,2,4,9,25
258,72.0,2,36,3.4,2,17.96,18.8,15.2,1,6,10,28
258,72.0,2,37,2.8,1,16.2,13.48,11.0,1,8,13,31
258,72.0,2,38,1.6,1,17.36,11.379999999999999,6.4,0,10,14,34
259,0.0,2,6,0.0,0,0.0,0.0,0.0,0,0,0,0
259,0.0,2,7,0.0,0,0.0,0.0,0.0,0,0,0,0
259,0.0,2,8,0.0,0,0.0,0.0,0.0,0,0,0,0
259,0.0,2,9,0.0,1,0.0,0.0,0.0,0,0,0,0
259,0.2,2,10,0.2,0,0.0,0.0,0.6,0,0,0,0
259,0.2,2,11,0.2,0,0.0,0.0,0.6,0,0,0,0
259,0.2,2,12,0.2,0,0.0,0.0,0.6,0,0,0,0
259,0.2,2,13,0.2,0,0.0,0.0,0.6,0,0,0,0
259,0.2,2,14,0.2,0,0.0,0.0,0.6,0,0,0,0
259,0.0,2,15,0.0,0,0.0,0.0,0.0,0,0,0,0
259,0.0,2,16,0.0,0,0.0,0.0,0.0,0,0,0,0
259,0.0,2,17,0.0,1,0.0,0.0,0.0,0,0,0,0
259,5.0,2,18,0.2,0,0.9199999999999999,2.12,-0.4,0,1,1,3
259,5.0,2,19,0.2,1,0.9199999999999999,2.12,-0.4,0,1,1,3
259,5.2,2,20,0.4,0,0.9199999999999999,2.12,0.0,0,1,1,3
259,5.2,2,21,0.4,1,0.9199999999999999,2.12,0.0,0,1,1,3
259,5.4,2,22,0.6,0,0.9199999999999999,2.18,0.6,0,1,1,3
259,0.4,2,23,0.4,1,0.0,0.06,1.0,0,0,0,0
259,5.4,2,24,0.6,0,1.28,0.32,1.8,0,0,2,4
259,5.2,2,25,0.4,0,1.28,0.32,1.4,0,0,2,4
259,5.2,2,26,0.4,0,1.28,0.32,1.4,0,0,2,4
259,5.0,2,27,0.2,0,1.28,0.26,0.8,0,0,2,4
259,5.0,2,28,0.2,0,1.28,0.26,0.8,0,0,2,4
259,0.0,2,29,0.0,0,0.0,0.0,0.0,0,0,0,0
259,0.0,2,30,0.0,0,0.0,0.0,0.0,0,0,0,0
259,0.0,2,31,0.0,1,0.0,0.0,0.0,0,0,0,0
259,0.2,2,32,0.2,0,0.04,0.06,0.6,0,0,0,0
259,0.2,2,33,0.2,0,0.04,0.06,0.6,0,0,0,0
259,9.2,2,34,0.2,0,0.31999999999999995,2.38,-0.2,0,1,0,2
